#OTUID	taxonomy	confidence
d6558ab66120f2ff230221bfaa2719a7	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__; s__	0.999957369647305
884eed3c13321593bc3c560f70f997ac	k__Bacteria	0.887045429202493
94258999e9e76d871b2ec1f30b8932fc	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.905645769788737
066ef127dc50d0fc9303092b22a8ded2	k__Bacteria	0.936026045694961
02c2cb3974a51773511fc3debc9fabeb	Unassigned	0.88337309689345
9aec095d3db8664264388dec69880ade	k__Bacteria	0.946878553490642
a8a2f518d7567594d8a5009e939474b3	k__Bacteria	0.9465870660068
cf32ff92b670ff8eaa6f28e5de03ecb5	Unassigned	0.870674331515846
e886031d8b647322f23538a95898e590	k__Bacteria	0.948647512236397
34e56aaf19e9ae96d8cbc76e3a3966d4	k__Bacteria	0.95103527467327
bc7ac0ab85b2107ebe8ba297033c7731	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__; s__	0.981865814636856
9b0f960e3811953d0bdf4ed4f58de8a9	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.999999831864013
